APEXIR_HELP_DETAIL_VIEW,"Для перегляду окремого рядку натисніть на відповідну іконку, що зазвичай розташована в першому стовпці. Залежно від налаштувань Інтерактивного Звіту, що використовуються, перегляд окремого рядку може виконуватися або через стандартну сторінку, або через спеціально розроблену сторінку, яка може дозволяти зміну значень.",Y
APEXIR_HELP_DOWNLOAD,"Дає змогу зберегти результат Інтерактивного Звіту до файлу. Доступні формати завантаження: PDF, Excel, HTML та CSV. Параметри завантаження відрізняються залежно від вибраного формату. Усі формати також можна надіслати електронною поштою.",Y
APEXIR_HELP_FILTER,"Використовується для того, щоби додати або змінити умову відбору. Умова відбору може бути застосовано або до певного стовпця або до рядку загалом. <p>Для створення умови відбору по стовпцю, оберіть один (не обов'язково з переліку відображуваних), далі оберіть зі списку один із вбудованих операторів Oracle (=, !=, не в, між і т. і.), після чого вкажіть значення для порівняння. Це значення чутливе до регістру, також можна використовувати % як груповий символ (наприклад, <code>Регіон містить A%</code>).</p> <p>За допомогою умови відбору, що застосовується до рядку, можна побудувати складні умови з використанням псевдонімів стовпців та будь-які функції та оператори Oracle (наприклад: <code>G = 'VA' or G = 'CT'</code>, де <code>G</code> це псевдонім стовпця <code>Регіон</code>).</p>",Y
APEXIR_HELP_FLASHBACK,"Використовується для здійснення ретроспективних запитів, які надають змогу переглядати дані станом на деякий час у минулому. Час, за який можна дістати інформацію, за умовчанням складає 3 години (або 180 хвилин), але фактичне тривалість залежить від налаштувань БД.",Y
APEXIR_HELP_FORMAT,"<p>Меню ""Вигляд"" надає змогу змінювати зовнішній вигляд звіту. Меню ""Вигляд"" містить такі підменю:</p> <ul><li>Сортування</li> <li>Розбивка на групи</li> <li>Підсвічування</li> <li>Обчислення</li> <li>Підсумок</li> <li>Діаграма</li> <li>Агрегація</li> <li>Зведена таблиця</li> </ul>",Y
APEXIR_HELP_GROUP_BY,"Для кожного звіту можна додати один агрегований звіт. Переключення між режимами перегляду агрегованого та основного звіту виконується за допомогою натискання відповідної іконки, які розташовані в Панелі пошуку. Для того, щоби створити агрегований звіт виберіть: <p></p><ul> <li>стовпці, по яких виконувати групування</li> <li>стовпці, по яких виконувати агрегування із зазначенням функції (сума, середнє значення т.і.)</li></ul>",Y
APEXIR_HELP_HIGHLIGHT,"<p>Дозволяє визначити умову для рядка або клітинки, у разі задоволення якої, вони будуть позначені заданим кольором, використовуючи характеристики, що зазначені під час створення умові.</p><ul> <li><strong>Назва</strong> використовується для відображення назви умови.</li> <li><strong>Послідовність</strong> визначає порядок у якому мають бути застосовані умови.</li> <li><strong>Увімкнути</strong> ознака використання/не використання підсвічування.</li> <li><strong>Тип підсвічування</strong> визначає що саме має підсвічуватися або рядок загалом або певна клітинка, на яку покликається умова.</li> <li><strong>Колір фону</strong> колір фону ділянки, що має бути підсвіченою.</li> <li><strong>Колір тексту</strong> колір тексту ділянки, що має бути підсвіченою.</li> <li><strong>Умова</strong> визначає умову, що має бути застосована.</li> </ul>",Y
APEXIR_HELP_PIVOT,"Для кожного звіту можна додати одну зведену таблицю. Переключення між режимами відображення зведеної таблиці та звіту виконується за допомогою натискання відповідної іконки, які розташовані в Панелі пошуку. Для того, щоби створити зведену таблицю виберіть <p></p> <ul> <li>стовпці, значення яких будуть утворювати колонки</li> <li>стовпці, значення яких будуть утворювати рядки</li> <li>стовпці для підсумування разом із потрібною функцією (середнє, сума, кількість і т.і.)</li> </ul>",Y
APEXIR_HELP_REPORT_SETTINGS,"У разі, якщо до Інтерактивного Звіту вносилися будь-які налаштування, параметри налаштування будуть відображатися нижче Панелі пошуку та вище за сам звіт. Ця зона може бути згорнута або розгорнута за допомогою іконки ліворуч. <p>Для кожного налаштування звіту можна:</p> <ul> <li>Редагувати, натиснувши на його назву</li> <li>Увімкнути / вимкнути, тимчасово відключити налаштування, знявши позначення з прапорця</li> <li>Видалити, натиснувши на іконку видалення</li> </ul><p>В разі, якщо до звіту додана діаграма чі зведена таблиця або задане агрегування, то переключення між режимами перегляду виконується за допомогою відповідних посилань праворуч. Редагування налаштувань діаграми, зведеної таблиці або агрегування виконується за допомогою посилання ""Редагувати"".</p>",Y
APEXIR_HELP_RESET,"Повертає Інтерактивний Звіт до стану за замовчуванням, видаляючи всі налаштування, які були зроблені.",Y
APEXIR_HELP_ROWS_PER_PAGE,Встановлює кількість рядків для відображення на одній сторінці.,Y
APEXIR_HELP_SAVE_REPORT,"<p>Зберігає налаштований Інтерактивний Звіт для подальшого використання. Потрібно вказати назву та (необов'язково) опис звіту, також можна зробити звіт спільним, тобто доступним усім користувачам, що мають доступ до основного звіту. Є такі типи Інтерактивний Звітів:</p> <ul> <li><strong>Основний</strong> (тільки для розробників). Основний звіт, що відображається за замовчуванням. Основний звіт не може бути перейменований або видалений.</li> <li><strong>Альтернативний</strong> (тільки для розробників). Надає змогу розробнику створювати додаткові варіанти звіту. Тільки розробник може створювати, перейменовувати та видаляти альтернативні звіти.</li> <li><strong>Особистий</strong> (для користувачів). Може бути переглянутий, змінений, перейменований та видалений лише користувачем, що створив його.</li> <li><strong>Спільний</strong> (для користувачів). Може бути змінений, перейменований та видалений користувачем, що створив його. Інші користувачі можуть лише переглядати та зберігати його як новий особистий звіт.</li> </ul> <p>Перегляд збереженого звіту можливий за допомогою випадного списку в Панелі пошуку.</p>",Y
